idx,n_edges,n_bidir,strongly_connected,syn_sum,syn_min,syn_max,n_fixed,n_reachable,invertible,max_period,triadic,max_phi
533,7,4,1,3.0,0.0,1.0,1,7,0,1,0,0.000000
534,8,4,1,3.0,0.0,1.0,1,9,0,1,1,0.830075
535,7,3,0,1.0,0.0,1.0,1,8,0,3,0,0.000000
536,6,4,1,2.0,0.0,1.0,0,8,0,6,1,0.415037
537,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
538,7,3,0,3.0,0.0,1.0,1,6,0,1,0,0.000000
539,7,3,0,3.0,0.0,1.0,1,5,0,2,0,0.000000
540,8,4,1,4.0,1.0,1.0,0,8,0,3,0,0.000000
541,8,4,1,3.0,0.0,1.0,1,10,0,1,1,0.830075
542,4,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
543,7,4,1,3.0,0.0,1.0,1,7,0,1,0,0.000000
544,5,2,0,2.0,0.0,1.0,2,4,0,2,0,0.000000
545,5,4,1,1.0,0.0,1.0,1,8,0,2,1,2.000000
546,5,1,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
547,4,2,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
548,6,3,0,1.0,0.0,1.0,2,8,0,3,0,0.000000
549,6,3,0,3.0,0.0,1.0,1,6,0,1,0,0.000000
550,7,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
551,6,4,1,1.0,0.0,1.0,1,12,0,2,1,2.000000
552,5,3,0,1.0,0.0,1.0,1,8,0,7,0,0.000000
553,6,3,0,2.0,0.0,1.0,1,8,0,1,0,0.000000
554,5,2,0,1.0,0.0,1.0,0,6,0,4,0,0.000000
555,7,3,0,2.0,0.0,1.0,1,7,0,3,0,0.000000
556,4,2,0,2.0,0.0,1.0,0,4,0,4,0,0.000000
557,7,4,1,2.0,0.0,1.0,1,10,0,1,1,0.830075
558,7,4,1,2.0,0.0,1.0,0,10,0,6,1,0.415037
559,6,4,1,1.0,0.0,1.0,1,12,0,6,1,2.000000
560,5,4,1,0.0,0.0,0.0,1,16,1,6,1,2.000000
561,6,3,0,3.0,0.0,1.0,1,4,0,1,0,0.000000
562,8,4,1,1.0,0.0,1.0,1,12,0,4,1,2.000000
563,6,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
564,6,2,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
565,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
566,5,3,0,1.0,0.0,1.0,0,6,0,5,0,0.000000
567,7,4,1,3.0,0.0,1.0,0,7,0,4,0,0.000000
568,7,4,1,2.0,0.0,1.0,0,10,0,5,1,0.415037
569,6,3,0,3.0,0.0,1.0,1,6,0,1,0,0.000000
570,8,4,1,3.0,0.0,1.0,0,8,0,4,1,0.415037
571,4,0,0,2.0,0.0,1.0,1,2,0,1,0,0.000000
572,7,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
573,4,3,0,1.0,0.0,1.0,1,8,0,1,0,0.000000
574,7,3,0,3.0,0.0,1.0,2,5,0,1,0,0.000000
575,6,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
576,6,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
577,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
578,6,3,0,2.0,0.0,1.0,2,5,0,2,0,0.000000
579,8,4,1,4.0,1.0,1.0,1,8,0,1,0,0.000000
580,6,2,0,3.0,0.0,1.0,1,3,0,1,0,0.000000
581,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
582,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
583,6,3,0,1.0,0.0,1.0,1,8,0,7,0,0.000000
584,7,4,1,3.0,0.0,1.0,1,8,0,1,1,0.830075
585,7,4,1,2.0,0.0,1.0,1,9,0,4,0,0.000000
586,5,4,1,0.0,0.0,0.0,1,16,1,15,1,2.000000
587,8,4,1,4.0,1.0,1.0,1,7,0,1,0,0.000000
588,7,4,1,3.0,0.0,1.0,1,9,0,1,0,0.000000
589,4,3,0,1.0,0.0,1.0,2,8,0,2,0,0.000000
590,5,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
591,6,4,1,2.0,0.0,1.0,2,8,0,3,1,0.415037
592,5,2,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
593,5,3,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
594,7,3,0,3.0,0.0,1.0,0,7,0,5,0,0.000000
595,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
596,7,4,1,3.0,0.0,1.0,1,8,0,3,1,0.830075
597,5,3,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
598,8,4,1,4.0,1.0,1.0,0,8,0,6,0,0.000000
599,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
600,5,3,0,1.0,0.0,1.0,2,6,0,1,0,0.000000
601,6,4,1,2.0,0.0,1.0,1,9,0,1,1,0.830075
602,8,4,1,3.0,0.0,1.0,2,9,0,2,1,0.830075
603,7,3,0,3.0,0.0,1.0,0,6,0,5,0,0.000000
604,6,4,1,1.0,0.0,1.0,1,12,0,4,1,2.000000
605,7,4,1,3.0,0.0,1.0,2,7,0,4,0,0.000000
606,5,2,0,2.0,0.0,1.0,2,5,0,2,0,0.000000
607,7,4,1,1.0,0.0,1.0,0,12,0,6,1,0.415037
608,6,2,0,2.0,0.0,1.0,2,5,0,2,0,0.000000
609,7,4,1,2.0,0.0,1.0,0,10,0,5,1,0.830075
610,5,3,0,2.0,0.0,1.0,0,8,0,4,0,0.000000
611,6,2,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
612,7,4,1,1.0,0.0,1.0,1,12,0,1,1,3.000000
613,8,4,1,2.0,0.0,1.0,1,10,0,3,1,0.830075
614,6,3,0,2.0,0.0,1.0,1,7,0,1,0,0.000000
615,5,4,1,1.0,0.0,1.0,2,12,0,2,1,2.000000
616,8,4,1,3.0,0.0,1.0,1,8,0,1,0,0.000000
617,8,4,1,4.0,1.0,1.0,0,8,0,6,1,0.830075
618,6,3,0,2.0,0.0,1.0,1,6,0,3,0,0.000000
619,6,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
620,6,3,0,2.0,0.0,1.0,0,6,0,5,0,0.000000
621,4,2,0,0.0,0.0,0.0,2,8,0,2,0,0.000000
622,4,3,0,0.0,0.0,0.0,0,8,0,6,0,0.000000
623,8,4,1,2.0,0.0,1.0,0,10,0,5,1,0.830075
624,4,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
625,6,4,1,2.0,0.0,1.0,1,9,0,1,1,0.415037
626,7,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
627,8,4,1,3.0,0.0,1.0,1,8,0,1,0,0.000000
628,7,3,0,2.0,0.0,1.0,1,6,0,3,0,0.000000
629,5,3,0,1.0,0.0,1.0,2,6,0,1,0,0.000000
630,7,3,0,3.0,0.0,1.0,3,6,0,2,0,0.000000
631,8,4,1,4.0,1.0,1.0,2,8,0,2,0,0.000000
632,6,3,0,2.0,0.0,1.0,1,8,0,2,0,0.000000
633,4,1,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
634,5,3,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
635,4,2,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
636,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
637,6,3,0,1.0,0.0,1.0,1,6,0,3,0,0.000000
638,6,4,1,2.0,0.0,1.0,0,6,0,4,0,0.000000
639,7,4,1,1.0,0.0,1.0,3,12,0,2,1,2.000000
640,7,3,0,3.0,0.0,1.0,1,5,0,3,0,0.000000
641,7,3,0,2.0,0.0,1.0,0,6,0,3,0,0.000000
642,6,4,0,1.0,0.0,1.0,1,12,0,4,0,0.000000
643,7,3,0,3.0,0.0,1.0,2,5,0,1,0,0.000000
644,4,2,0,1.0,0.0,1.0,2,4,0,2,0,0.000000
645,6,4,1,2.0,0.0,1.0,0,12,0,4,1,0.415037
646,5,3,0,1.0,0.0,1.0,1,6,0,2,0,0.000000
647,6,3,0,1.0,0.0,1.0,1,8,0,7,0,0.000000
648,7,4,1,2.0,0.0,1.0,2,8,0,1,1,0.415037
649,4,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
650,6,4,1,2.0,0.0,1.0,1,10,0,3,1,0.830075
651,5,3,0,1.0,0.0,1.0,0,6,0,5,0,0.000000
652,5,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
653,6,4,0,2.0,0.0,1.0,0,9,0,4,0,0.000000
654,6,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
655,6,3,0,3.0,0.0,1.0,0,6,0,5,0,0.000000
656,7,4,1,2.0,0.0,1.0,2,12,0,4,1,0.415037
657,7,4,1,3.0,0.0,1.0,0,7,0,4,0,0.000000
658,6,3,0,3.0,0.0,1.0,1,7,0,1,0,0.000000
659,6,3,0,1.0,0.0,1.0,1,6,0,3,0,0.000000
660,4,2,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
661,5,3,0,2.0,0.0,1.0,0,8,0,6,0,0.000000
662,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
663,8,4,1,4.0,1.0,1.0,1,9,0,3,1,0.830075
664,8,4,1,2.0,0.0,1.0,2,10,0,2,1,0.830075
665,6,3,0,2.0,0.0,1.0,1,7,0,1,0,0.000000
666,7,4,1,2.0,0.0,1.0,1,10,0,4,1,1.000000
667,4,2,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
668,5,4,1,0.0,0.0,0.0,1,8,0,7,1,0.500000
669,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
670,8,4,1,3.0,0.0,1.0,1,8,0,2,1,0.415037
671,8,4,1,3.0,0.0,1.0,0,9,0,4,1,0.830075
672,6,4,1,1.0,0.0,1.0,2,8,0,1,1,1.000000
673,6,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
674,6,2,0,3.0,0.0,1.0,1,4,0,1,0,0.000000
675,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
676,6,3,0,2.0,0.0,1.0,2,6,0,2,0,0.000000
677,7,4,1,3.0,0.0,1.0,1,8,0,1,1,0.830075
678,7,4,1,1.0,0.0,1.0,0,12,0,9,1,1.000000
679,7,4,1,3.0,0.0,1.0,1,6,0,1,0,0.000000
680,5,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
681,5,2,0,2.0,0.0,1.0,0,5,0,4,0,0.000000
682,4,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
683,6,2,0,3.0,0.0,1.0,1,3,0,1,0,0.000000
684,7,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
685,4,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
686,6,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
687,5,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
688,7,4,1,1.0,0.0,1.0,1,12,0,4,1,1.000000
689,6,3,0,2.0,0.0,1.0,1,6,0,3,0,0.000000
690,6,4,1,2.0,0.0,1.0,0,9,0,6,1,0.830075
691,6,3,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
692,6,3,0,1.0,0.0,1.0,0,6,0,5,0,0.000000
693,6,3,0,1.0,0.0,1.0,1,8,0,2,0,0.000000
694,4,0,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
695,5,4,1,1.0,0.0,1.0,1,12,0,3,1,0.415037
696,7,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
697,8,4,1,2.0,0.0,1.0,0,12,0,5,1,0.830075
698,6,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
699,7,3,0,2.0,0.0,1.0,1,7,0,3,0,0.000000
700,8,4,1,3.0,0.0,1.0,1,9,0,3,1,0.830075
701,6,4,1,1.0,0.0,1.0,2,8,0,1,1,2.000000
702,6,3,0,3.0,0.0,1.0,0,6,0,4,0,0.000000
703,5,3,0,1.0,0.0,1.0,0,6,0,4,0,0.000000
704,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
705,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
706,7,4,1,3.0,0.0,1.0,1,6,0,1,0,0.000000
707,6,4,1,1.0,0.0,1.0,1,12,0,1,1,1.000000
708,3,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
709,7,4,1,3.0,0.0,1.0,1,7,0,1,0,0.000000
710,5,3,0,2.0,0.0,1.0,1,5,0,3,0,0.000000
711,8,4,1,3.0,0.0,1.0,3,9,0,2,1,0.830075
712,6,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
713,8,4,1,3.0,0.0,1.0,0,10,0,4,1,0.415037
714,7,3,0,3.0,0.0,1.0,0,6,0,5,0,0.000000
715,6,3,0,3.0,0.0,1.0,2,5,0,2,0,0.000000
716,6,3,0,2.0,0.0,1.0,2,6,0,2,0,0.000000
717,7,3,0,2.0,0.0,1.0,0,7,0,3,0,0.000000
718,8,4,1,3.0,0.0,1.0,1,7,0,3,1,0.830075
719,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
720,7,4,1,3.0,0.0,1.0,2,8,0,1,0,0.000000
721,7,3,0,3.0,0.0,1.0,2,5,0,1,0,0.000000
722,7,4,1,3.0,0.0,1.0,1,7,0,1,0,0.000000
723,4,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
724,6,4,1,2.0,0.0,1.0,1,6,0,3,0,0.000000
725,7,4,1,3.0,0.0,1.0,2,9,0,1,1,0.415037
726,6,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
727,8,3,0,3.0,0.0,1.0,2,6,0,1,0,0.000000
728,5,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
729,7,4,1,2.0,0.0,1.0,1,8,0,3,1,2.000000
730,7,4,1,3.0,0.0,1.0,0,8,0,3,1,0.830075
731,6,3,0,1.0,0.0,1.0,1,8,0,7,0,0.000000
732,8,4,1,4.0,1.0,1.0,1,8,0,4,1,0.166015
733,8,4,1,2.0,0.0,1.0,2,10,0,6,1,0.830075
734,7,4,1,3.0,0.0,1.0,1,7,0,2,0,0.000000
735,8,4,1,3.0,0.0,1.0,2,10,0,4,1,0.830075
736,6,3,0,2.0,0.0,1.0,1,6,0,2,0,0.000000
737,7,4,1,3.0,0.0,1.0,0,10,0,5,1,0.415037
738,5,4,1,0.0,0.0,0.0,1,16,1,15,1,2.000000
739,8,4,1,2.0,0.0,1.0,0,10,0,3,1,0.830075
740,4,2,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
741,6,3,0,1.0,0.0,1.0,1,8,0,3,0,0.000000
742,6,2,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
743,7,4,1,2.0,0.0,1.0,1,10,0,4,0,0.000000
744,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
745,8,4,1,3.0,0.0,1.0,0,9,0,4,1,0.830075
746,5,2,0,2.0,0.0,1.0,0,4,0,4,0,0.000000
747,6,4,1,2.0,0.0,1.0,1,6,0,1,0,0.000000
748,8,4,1,4.0,1.0,1.0,2,8,0,2,1,0.830075
749,6,2,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
750,7,4,1,3.0,0.0,1.0,0,9,0,5,1,0.830075
751,4,2,0,2.0,0.0,1.0,0,4,0,4,0,0.000000
752,7,4,1,2.0,0.0,1.0,1,10,0,8,1,0.415037
753,4,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
754,6,3,0,2.0,0.0,1.0,1,6,0,2,0,0.000000
755,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
756,8,4,1,2.0,0.0,1.0,0,10,0,3,1,0.830075
757,4,2,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
758,7,4,1,2.0,0.0,1.0,1,10,0,4,1,0.415037
759,7,4,1,3.0,0.0,1.0,2,7,0,1,1,0.830075
760,6,4,1,1.0,0.0,1.0,2,6,0,1,1,0.500000
761,5,2,0,1.0,0.0,1.0,0,6,0,4,0,0.000000
762,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
763,5,3,0,2.0,0.0,1.0,1,8,0,2,0,0.000000
764,4,2,0,1.0,0.0,1.0,0,4,0,4,0,0.000000
765,8,4,1,4.0,1.0,1.0,0,7,0,4,0,0.000000
766,6,2,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
767,8,4,1,1.0,0.0,1.0,1,12,0,1,1,2.000000
768,7,3,0,2.0,0.0,1.0,3,7,0,1,0,0.000000
769,7,3,0,3.0,0.0,1.0,2,6,0,2,0,0.000000
770,8,4,1,3.0,0.0,1.0,0,10,0,4,1,0.830075
771,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
772,7,3,0,2.0,0.0,1.0,1,6,0,2,0,0.000000
773,6,4,1,2.0,0.0,1.0,1,8,0,2,0,0.000000
774,7,4,1,2.0,0.0,1.0,1,12,0,8,1,0.415037
775,7,4,1,3.0,0.0,1.0,1,8,0,1,1,0.830075
776,5,3,0,1.0,0.0,1.0,1,6,0,3,0,0.000000
777,5,3,0,1.0,0.0,1.0,1,8,0,7,0,0.000000
778,6,4,1,2.0,0.0,1.0,1,12,0,4,1,0.415037
779,8,3,0,3.0,0.0,1.0,1,8,0,2,0,0.000000
780,5,3,0,1.0,0.0,1.0,2,8,0,1,0,0.000000
781,8,4,1,4.0,1.0,1.0,2,9,0,2,1,0.830075
782,5,3,0,1.0,0.0,1.0,2,8,0,2,0,0.000000
783,5,3,0,1.0,0.0,1.0,1,6,0,3,0,0.000000
784,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
785,6,4,1,2.0,0.0,1.0,1,10,0,4,1,2.000000
786,6,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
787,4,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
788,4,0,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
789,4,2,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
790,4,0,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
791,6,3,0,1.0,0.0,1.0,2,6,0,1,0,0.000000
792,6,2,0,3.0,0.0,1.0,1,3,0,1,0,0.000000
793,6,3,0,2.0,0.0,1.0,2,6,0,3,0,0.000000
794,7,4,1,1.0,0.0,1.0,0,12,0,2,1,2.000000
795,7,4,1,2.0,0.0,1.0,2,8,0,3,1,0.207519
796,6,4,1,2.0,0.0,1.0,1,8,0,1,1,2.000000
797,7,4,1,3.0,0.0,1.0,1,7,0,3,0,0.000000
798,6,3,0,2.0,0.0,1.0,0,6,0,5,0,0.000000
799,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
800,8,4,1,3.0,0.0,1.0,2,9,0,1,1,2.000000
801,8,4,1,4.0,1.0,1.0,2,7,0,1,1,0.830075
802,6,4,0,2.0,0.0,1.0,0,9,0,4,0,0.000000
803,7,4,1,3.0,0.0,1.0,1,10,0,1,1,0.415037
804,8,4,1,3.0,0.0,1.0,1,7,0,1,1,0.830075
805,8,4,1,2.0,0.0,1.0,0,10,0,3,1,0.415037
806,6,2,0,3.0,0.0,1.0,1,3,0,1,0,0.000000
807,3,2,0,0.0,0.0,0.0,2,4,0,2,0,0.000000
808,6,2,0,2.0,0.0,1.0,2,4,0,2,0,0.000000
809,7,4,1,2.0,0.0,1.0,1,9,0,1,1,0.415037
810,6,2,0,3.0,0.0,1.0,0,4,0,4,0,0.000000
811,8,4,1,4.0,1.0,1.0,1,7,0,2,0,0.000000
812,5,2,0,2.0,0.0,1.0,1,5,0,1,0,0.000000
813,7,3,0,1.0,0.0,1.0,2,8,0,1,0,0.000000
814,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
815,7,4,1,2.0,0.0,1.0,2,10,0,1,1,1.000000
816,6,3,0,1.0,0.0,1.0,2,8,0,1,0,0.000000
817,5,4,1,1.0,0.0,1.0,1,8,0,2,1,2.000000
818,6,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
819,7,4,1,3.0,0.0,1.0,0,9,0,5,1,0.415037
820,5,3,0,2.0,0.0,1.0,0,8,0,4,0,0.000000
821,6,3,0,2.0,0.0,1.0,0,6,0,5,0,0.000000
822,7,4,1,2.0,0.0,1.0,0,10,0,6,1,0.830075
823,8,4,1,3.0,0.0,1.0,1,10,0,3,1,0.830075
824,3,1,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
825,6,3,0,1.0,0.0,1.0,0,8,0,5,0,0.000000
826,6,4,1,1.0,0.0,1.0,1,12,0,4,1,2.000000
827,4,0,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
828,8,4,1,3.0,0.0,1.0,1,10,0,3,1,0.830075
829,6,3,0,2.0,0.0,1.0,1,5,0,3,0,0.000000
830,8,4,1,4.0,1.0,1.0,1,8,0,1,0,0.000000
831,8,4,1,3.0,0.0,1.0,0,9,0,2,1,0.830075
832,8,4,1,4.0,1.0,1.0,1,7,0,1,0,0.000000
833,3,0,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
834,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
835,6,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
836,4,1,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
837,5,3,0,1.0,0.0,1.0,0,6,0,5,0,0.000000
838,2,1,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
839,6,4,1,1.0,0.0,1.0,0,12,0,6,1,2.000000
840,8,4,1,3.0,0.0,1.0,1,10,0,1,1,0.830075
841,7,4,1,3.0,0.0,1.0,1,9,0,4,1,0.830075
842,7,4,1,3.0,0.0,1.0,2,8,0,1,0,0.000000
843,6,3,0,2.0,0.0,1.0,1,7,0,2,0,0.000000
844,5,3,0,2.0,0.0,1.0,0,8,0,6,0,0.000000
845,7,4,1,2.0,0.0,1.0,0,8,0,4,1,0.415037
846,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
847,6,3,0,3.0,0.0,1.0,2,6,0,2,0,0.000000
848,7,3,0,3.0,0.0,1.0,1,7,0,2,0,0.000000
849,6,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
850,6,3,0,3.0,0.0,1.0,1,6,0,1,0,0.000000
851,5,2,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
852,6,3,0,0.0,0.0,0.0,2,8,0,3,0,0.000000
853,6,3,0,2.0,0.0,1.0,1,6,0,2,0,0.000000
854,6,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
855,4,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
856,3,1,0,1.0,0.0,1.0,1,3,0,1,0,0.000000
857,6,4,1,2.0,0.0,1.0,0,9,0,6,0,0.000000
858,7,3,0,1.0,0.0,1.0,1,8,0,3,0,0.000000
859,4,2,0,0.0,0.0,0.0,1,8,0,1,0,0.000000
860,7,4,1,3.0,0.0,1.0,0,8,0,4,0,0.000000
861,8,4,1,4.0,1.0,1.0,1,7,0,1,0,0.000000
862,7,4,1,2.0,0.0,1.0,1,10,0,3,1,0.415037
863,4,3,0,1.0,0.0,1.0,1,6,0,2,0,0.000000
864,7,4,1,2.0,0.0,1.0,1,12,0,4,1,0.830075
865,8,4,1,4.0,1.0,1.0,1,7,0,1,0,0.000000
866,5,3,0,2.0,0.0,1.0,1,8,0,3,0,0.000000
867,7,4,1,3.0,0.0,1.0,2,9,0,1,1,1.000000
868,8,4,1,3.0,0.0,1.0,1,10,0,1,1,0.830075
869,4,2,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
870,3,1,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
871,7,4,1,2.0,0.0,1.0,2,10,0,3,1,0.830075
872,6,3,0,3.0,0.0,1.0,1,6,0,1,0,0.000000
873,8,4,1,4.0,1.0,1.0,0,7,0,4,0,0.000000
874,8,4,1,4.0,1.0,1.0,0,8,0,4,1,0.830075
875,7,3,0,3.0,0.0,1.0,0,6,0,3,0,0.000000
876,5,2,0,0.0,0.0,0.0,0,8,0,4,0,0.000000
877,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0.000000
878,7,4,1,3.0,0.0,1.0,2,7,0,1,1,0.415037
879,5,3,0,0.0,0.0,0.0,0,8,0,4,0,0.000000
880,5,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
881,2,0,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
882,5,2,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
883,5,3,0,2.0,0.0,1.0,1,6,0,3,0,0.000000
884,6,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
885,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
886,7,4,1,3.0,0.0,1.0,1,9,0,1,0,0.000000
887,7,3,0,3.0,0.0,1.0,2,6,0,2,0,0.000000
888,8,3,0,3.0,0.0,1.0,2,7,0,2,0,0.000000
889,5,2,0,2.0,0.0,1.0,2,5,0,2,0,0.000000
890,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
891,8,4,1,2.0,0.0,1.0,0,10,0,4,1,0.830075
892,6,4,1,2.0,0.0,1.0,1,9,0,1,0,0.000000
893,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
894,5,3,0,1.0,0.0,1.0,2,6,0,2,0,0.000000
895,4,2,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
896,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
897,8,4,1,4.0,1.0,1.0,1,8,0,3,0,0.000000
898,8,4,1,3.0,0.0,1.0,1,9,0,2,1,0.830075
899,6,3,0,2.0,0.0,1.0,2,6,0,2,0,0.000000
900,7,4,1,3.0,0.0,1.0,1,8,0,1,1,0.830075
901,4,3,0,1.0,0.0,1.0,1,6,0,3,0,0.000000
902,8,4,1,2.0,0.0,1.0,3,10,0,2,1,2.000000
903,6,3,0,3.0,0.0,1.0,1,5,0,1,0,0.000000
904,6,2,0,3.0,0.0,1.0,0,5,0,4,0,0.000000
905,6,4,1,2.0,0.0,1.0,2,8,0,3,1,0.415037
906,6,4,1,2.0,0.0,1.0,0,10,0,5,1,0.415037
907,6,3,0,2.0,0.0,1.0,1,4,0,1,0,0.000000
908,6,3,0,1.0,0.0,1.0,1,8,0,3,0,0.000000
909,5,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
910,2,0,0,1.0,0.0,1.0,1,2,0,1,0,0.000000
911,5,3,0,2.0,0.0,1.0,1,6,0,1,0,0.000000
912,7,4,1,3.0,0.0,1.0,0,8,0,5,0,0.000000
913,6,4,0,2.0,0.0,1.0,0,10,0,4,0,0.000000
914,2,0,0,0.0,0.0,0.0,1,4,0,1,0,0.000000
915,7,4,1,3.0,0.0,1.0,1,10,0,4,1,0.415037
916,5,3,0,2.0,0.0,1.0,0,6,0,4,0,0.000000
917,5,3,0,1.0,0.0,1.0,1,4,0,1,0,0.000000
918,4,2,0,1.0,0.0,1.0,1,6,0,1,0,0.000000
919,7,4,1,2.0,0.0,1.0,1,10,0,3,1,0.415037
920,7,3,0,1.0,0.0,1.0,2,8,0,3,0,0.000000
921,7,4,1,3.0,0.0,1.0,0,9,0,7,1,0.415037
922,5,3,0,1.0,0.0,1.0,0,8,0,4,0,0.000000
923,7,3,0,2.0,0.0,1.0,0,7,0,5,0,0.000000
924,4,1,0,2.0,0.0,1.0,1,3,0,1,0,0.000000
925,8,4,1,4.0,1.0,1.0,1,7,0,1,0,0.000000
926,7,4,1,0.0,0.0,0.0,0,8,0,6,1,1.000000
927,7,4,1,3.0,0.0,1.0,0,8,0,5,1,0.415037
928,6,4,1,2.0,0.0,1.0,1,10,0,4,1,0.415037
929,3,2,0,0.0,0.0,0.0,0,4,0,4,0,0.000000
930,7,3,0,1.0,0.0,1.0,2,6,0,1,0,0.000000
